country,listed_in,country_share,global_share,gap,Cluster
Japan,Sci-Fi & Fantasy,0.01227830832196453,0.015997305716931885,-0.0037189973949673556,3
Japan,Sports Movies,0.001364256480218281,0.011156015828913025,-0.009791759348694744,3
Japan,Stand-Up Comedy & Talk Shows,0.001364256480218281,0.0023574976846004883,-0.0009932412043822073,3
Japan,TV Action & Adventure,0.0068212824010914054,0.008588027279616064,-0.001766744878524659,3
Japan,TV Comedies,0.013642564802182811,0.026521848951755495,-0.012879284149572684,3
Japan,TV Dramas,0.0286493860845839,0.03586764334427886,-0.007218257259694959,3
Japan,TV Horror,0.0068212824010914054,0.0036204428727793212,0.003200839528312084,3
Japan,TV Mysteries,0.005457025920873124,0.0047570935421402715,0.0006999323787328527,3
Japan,TV Shows,0.001364256480218281,0.0006735707670287109,0.0006906857131895701,3
Japan,TV Thrillers,0.008185538881309686,0.0027784794139934328,0.005407059467316253,3
Japan,Teen TV Shows,0.019099590723055934,0.002904773932811316,0.016194816790244617,3
Japan,Thrillers,0.0068212824010914054,0.033931127389071315,-0.02710984498797991,3
Jordan,Comedies,0.08,0.08339648059274228,-0.003396480592742279,0
Jordan,Documentaries,0.04,0.04698156100025259,-0.006981561000252587,0
Jordan,Dramas,0.2,0.1346720552328029,0.06532794476719711,0
Jordan,Horror Movies,0.04,0.01928096320619685,0.02071903679380315,0
Jordan,Independent Movies,0.04,0.043782099856866215,-0.003782099856866214,0
Jordan,International Movies,0.28,0.14772248884398417,0.13227751115601585,0
Jordan,International TV Shows,0.08,0.061673823356066346,0.018326176643933656,0
Jordan,TV Dramas,0.08,0.03586764334427886,0.04413235665572114,0
Jordan,TV Mysteries,0.04,0.0047570935421402715,0.03524290645785973,0
Jordan,Teen TV Shows,0.04,0.002904773932811316,0.03709522606718869,0
Jordan,Thrillers,0.08,0.033931127389071315,0.046068872610928686,0
Kazakhstan,Children & Family Movies,1.0,0.035572956133703794,0.9644270438662962,0
Kenya,Comedies,0.15384615384615385,0.08339648059274228,0.07044967325341157,0
Kenya,Documentaries,0.07692307692307693,0.04698156100025259,0.02994151592282434,0
Kenya,Dramas,0.23076923076923078,0.1346720552328029,0.09609717553642788,0
Kenya,International Movies,0.3076923076923077,0.14772248884398417,0.15996981884832354,0
Kenya,Romantic Movies,0.07692307692307693,0.03039488086217058,0.04652819606090634,0
Kenya,Thrillers,0.15384615384615385,0.033931127389071315,0.11991502645708255,0
Kuwait,Action & Adventure,0.047619047619047616,0.049760040414246025,-0.0021409927951984084,0
Kuwait,Comedies,0.19047619047619047,0.08339648059274228,0.10707970988344818,0
Kuwait,Dramas,0.09523809523809523,0.1346720552328029,-0.03943395999470767,0
Kuwait,International Movies,0.23809523809523808,0.14772248884398417,0.09037274925125391,0
Kuwait,International TV Shows,0.14285714285714285,0.061673823356066346,0.0811833195010765,0
Kuwait,Romantic TV Shows,0.047619047619047616,0.016165698408689064,0.031453349210358555,0
Kuwait,Sci-Fi & Fantasy,0.047619047619047616,0.015997305716931885,0.03162174190211573,0
Kuwait,TV Dramas,0.14285714285714285,0.03586764334427886,0.10698949951286399,0
Kuwait,Thrillers,0.047619047619047616,0.033931127389071315,0.013687920229976301,0
Latvia,Dramas,0.5,0.1346720552328029,0.3653279447671971,0
Latvia,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Lebanon,Children & Family Movies,0.012658227848101266,0.035572956133703794,-0.02291472828560253,0
Lebanon,Classic Movies,0.012658227848101266,0.00635682411383346,0.006301403734267806,0
Lebanon,Comedies,0.06329113924050633,0.08339648059274228,-0.020105341352235948,0
Lebanon,Crime TV Shows,0.02531645569620253,0.02277511156015829,0.0025413441360442428,0
Lebanon,Documentaries,0.06329113924050633,0.04698156100025259,0.016309578240253746,0
Lebanon,Dramas,0.22784810126582278,0.1346720552328029,0.09317604603301988,0
Lebanon,Independent Movies,0.06329113924050633,0.043782099856866215,0.01950903938364012,0
Lebanon,International Movies,0.27848101265822783,0.14772248884398417,0.13075852381424366,0
Lebanon,International TV Shows,0.08860759493670886,0.061673823356066346,0.026933771580642515,0
Lebanon,Music & Musicals,0.012658227848101266,0.018060116190957314,-0.005401888342856048,0
Lebanon,Romantic Movies,0.0379746835443038,0.03039488086217058,0.007579802682133218,0
Lebanon,Romantic TV Shows,0.012658227848101266,0.016165698408689064,-0.0035074705605877988,0
Lebanon,TV Dramas,0.08860759493670886,0.03586764334427886,0.05273995159243,0
Lebanon,TV Thrillers,0.012658227848101266,0.0027784794139934328,0.009879748434107834,0
Liechtenstein,Classic Movies,0.3333333333333333,0.00635682411383346,0.32697650921949983,0
Liechtenstein,Dramas,0.3333333333333333,0.1346720552328029,0.19866127810053041,0
Liechtenstein,Romantic Movies,0.3333333333333333,0.03039488086217058,0.30293845247116274,0
Lithuania,Dramas,0.5,0.1346720552328029,0.3653279447671971,0
Lithuania,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Luxembourg,Action & Adventure,0.10714285714285714,0.049760040414246025,0.05738281672861111,0
Luxembourg,Children & Family Movies,0.10714285714285714,0.035572956133703794,0.07156990100915334,0
Luxembourg,Crime TV Shows,0.03571428571428571,0.02277511156015829,0.012939174154127424,0
Luxembourg,Dramas,0.2857142857142857,0.1346720552328029,0.1510422304814828,0
Luxembourg,Independent Movies,0.07142857142857142,0.043782099856866215,0.02764647157170521,0
Luxembourg,International Movies,0.21428571428571427,0.14772248884398417,0.0665632254417301,0
Luxembourg,International TV Shows,0.03571428571428571,0.061673823356066346,-0.025959537641780633,0
Luxembourg,Kids' TV,0.03571428571428571,0.025090511071819484,0.010623774642466229,0
Luxembourg,Sci-Fi & Fantasy,0.03571428571428571,0.015997305716931885,0.019716979997353827,0
Luxembourg,TV Dramas,0.03571428571428571,0.03586764334427886,-0.00015335762999314773,0
Luxembourg,Thrillers,0.03571428571428571,0.033931127389071315,0.001783158325214397,0
Malawi,Children & Family Movies,0.3333333333333333,0.035572956133703794,0.2977603771996295,0
Malawi,Dramas,0.3333333333333333,0.1346720552328029,0.19866127810053041,0
Malawi,Independent Movies,0.3333333333333333,0.043782099856866215,0.2895512334764671,0
Malaysia,Action & Adventure,0.07936507936507936,0.049760040414246025,0.029605038950833336,0
Malaysia,Children & Family Movies,0.015873015873015872,0.035572956133703794,-0.019699940260687922,0
Malaysia,Comedies,0.1111111111111111,0.08339648059274228,0.027714630518368824,0
Malaysia,Dramas,0.1746031746031746,0.1346720552328029,0.03993111937037169,0
Malaysia,Horror Movies,0.06349206349206349,0.01928096320619685,0.04421110028586664,0
Malaysia,Independent Movies,0.015873015873015872,0.043782099856866215,-0.027909083983850343,0
Malaysia,International Movies,0.2698412698412698,0.14772248884398417,0.12211878099728565,0
Malaysia,International TV Shows,0.06349206349206349,0.061673823356066346,0.0018182401359971428,0
Malaysia,Kids' TV,0.06349206349206349,0.025090511071819484,0.038401552420244005,0
Malaysia,Korean TV Shows,0.015873015873015872,0.006567314978529932,0.00930570089448594,0
Malaysia,Romantic Movies,0.031746031746031744,0.03039488086217058,0.0013511508838611637,0
Malaysia,Romantic TV Shows,0.015873015873015872,0.016165698408689064,-0.0002926825356731923,0
Malaysia,TV Comedies,0.031746031746031744,0.026521848951755495,0.00522418279427625,0
Malaysia,TV Dramas,0.031746031746031744,0.03586764334427886,-0.004121611598247116,0
Malaysia,TV Mysteries,0.015873015873015872,0.0047570935421402715,0.011115922330875602,0
Malta,Crime TV Shows,0.16666666666666666,0.02277511156015829,0.14389155510650836,0
Malta,Dramas,0.16666666666666666,0.1346720552328029,0.03199461143386376,0
Malta,Romantic Movies,0.16666666666666666,0.03039488086217058,0.1362717858044961,0
Malta,TV Action & Adventure,0.16666666666666666,0.008588027279616064,0.15807863938705058,0
Malta,TV Dramas,0.16666666666666666,0.03586764334427886,0.1307990233223878,0
Malta,Thrillers,0.16666666666666666,0.033931127389071315,0.13273553927759535,0
Mauritius,Children & Family Movies,0.25,0.035572956133703794,0.2144270438662962,0
Mauritius,Comedies,0.25,0.08339648059274228,0.1666035194072577,0
Mauritius,International TV Shows,0.25,0.061673823356066346,0.18832617664393364,0
Mauritius,TV Dramas,0.25,0.03586764334427886,0.21413235665572114,0
Mexico,Action & Adventure,0.022004889975550123,0.049760040414246025,-0.027755150438695902,0
Mexico,Children & Family Movies,0.012224938875305624,0.035572956133703794,-0.02334801725839817,0
Mexico,Classic & Cult TV,0.004889975550122249,0.0013471415340574218,0.0035428340160648273,0
Mexico,Classic Movies,0.0024449877750611247,0.00635682411383346,-0.003911836338772335,0
Mexico,Comedies,0.05867970660146699,0.08339648059274228,-0.02471677399127529,0
Mexico,Crime TV Shows,0.07823960880195599,0.02277511156015829,0.0554644972417977,0
Mexico,Documentaries,0.044009779951100246,0.04698156100025259,-0.0029717810491523416,0
Mexico,Docuseries,0.007334963325183374,0.018354803401532373,-0.011019840076349,0
Mexico,Dramas,0.10757946210268948,0.1346720552328029,-0.027092593130113418,0
Mexico,Faith & Spirituality,0.0024449877750611247,0.0037467373915972047,-0.00130174961653608,0
Mexico,Horror Movies,0.019559902200488997,0.01928096320619685,0.000278938994292148,0
Mexico,Independent Movies,0.05623471882640587,0.043782099856866215,0.012452618969539656,0
Mexico,International Movies,0.17114914425427874,0.14772248884398417,0.023426655410294567,0
Mexico,International TV Shows,0.10513447432762836,0.061673823356066346,0.043460650971562015,0
Mexico,Kids' TV,0.009779951100244499,0.025090511071819484,-0.015310559971574985,0
Mexico,LGBTQ Movies,0.0024449877750611247,0.004883388060958154,-0.0024384002858970294,0
Mexico,Movies,0.0024449877750611247,0.00294687210575061,-0.0005018843306894855,0
Mexico,Music & Musicals,0.007334963325183374,0.018060116190957314,-0.01072515286577394,0
Mexico,Reality TV,0.007334963325183374,0.011366506693609498,-0.004031543368426124,0
Mexico,Romantic Movies,0.019559902200488997,0.03039488086217058,-0.010834978661681583,0
Mexico,Romantic TV Shows,0.012224938875305624,0.016165698408689064,-0.00394075953338344,0
Mexico,Sci-Fi & Fantasy,0.014669926650366748,0.015997305716931885,-0.0013273790665651371,0
Mexico,Spanish-Language TV Shows,0.11491442542787286,0.008503830933737477,0.10641059449413538,0
Mexico,Sports Movies,0.007334963325183374,0.011156015828913025,-0.003821052503729651,0
Mexico,Stand-Up Comedy,0.044009779951100246,0.014481771491117285,0.029528008459982963,0
Mexico,Stand-Up Comedy & Talk Shows,0.0024449877750611247,0.0023574976846004883,8.749009046063634e-05,0
Mexico,TV Action & Adventure,0.017114914425427872,0.008588027279616064,0.008526887145811807,0
Mexico,TV Comedies,0.009779951100244499,0.026521848951755495,-0.016741897851510996,0
Mexico,TV Dramas,0.029339853300733496,0.03586764334427886,-0.006527790043545364,0
Mexico,TV Sci-Fi & Fantasy,0.0024449877750611247,0.004251915466868738,-0.0018069276918076136,0
Mexico,Thrillers,0.004889975550122249,0.033931127389071315,-0.029041151838949064,0
Mongolia,Documentaries,0.5,0.04698156100025259,0.4530184389997474,0
Mongolia,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Montenegro,Dramas,0.5,0.1346720552328029,0.3653279447671971,0
Montenegro,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Morocco,Action & Adventure,0.08333333333333333,0.049760040414246025,0.033573292919087304,0
Morocco,Documentaries,0.08333333333333333,0.04698156100025259,0.03635177233308074,0
Morocco,Dramas,0.3333333333333333,0.1346720552328029,0.19866127810053041,0
Morocco,Faith & Spirituality,0.16666666666666666,0.0037467373915972047,0.16291992927506946,0
Morocco,Independent Movies,0.08333333333333333,0.043782099856866215,0.039551233476467114,0
Morocco,International Movies,0.25,0.14772248884398417,0.10227751115601583,0
Mozambique,Dramas,0.3333333333333333,0.1346720552328029,0.19866127810053041,0
Mozambique,International Movies,0.3333333333333333,0.14772248884398417,0.18561084448934914,0
Mozambique,Thrillers,0.3333333333333333,0.033931127389071315,0.299402205944262,0
Namibia,Documentaries,0.25,0.04698156100025259,0.20301843899974742,0
Namibia,Dramas,0.25,0.1346720552328029,0.1153279447671971,0
Namibia,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Nepal,Action & Adventure,0.16666666666666666,0.049760040414246025,0.11690662625242063,0
Nepal,Comedies,0.3333333333333333,0.08339648059274228,0.24993685274059102,0
Nepal,Dramas,0.16666666666666666,0.1346720552328029,0.03199461143386376,0
Nepal,International Movies,0.3333333333333333,0.14772248884398417,0.18561084448934914,0
Netherlands,Action & Adventure,0.008695652173913044,0.049760040414246025,-0.04106438824033298,0
Netherlands,British TV Shows,0.008695652173913044,0.012882040919424097,-0.004186388745511053,0
Netherlands,Children & Family Movies,0.043478260869565216,0.035572956133703794,0.007905304735861422,0
Netherlands,Comedies,0.06086956521739131,0.08339648059274228,-0.022526915375350974,0
Netherlands,Crime TV Shows,0.017391304347826087,0.02277511156015829,-0.005383807212332201,0
Netherlands,Documentaries,0.09565217391304348,0.04698156100025259,0.04867061291279089,0
Netherlands,Dramas,0.16521739130434782,0.1346720552328029,0.030545336071544915,0
Netherlands,Independent Movies,0.034782608695652174,0.043782099856866215,-0.00899949116121404,0
Netherlands,International Movies,0.3217391304347826,0.14772248884398417,0.1740166415907984,0
Netherlands,International TV Shows,0.043478260869565216,0.061673823356066346,-0.01819556248650113,0
Netherlands,Kids' TV,0.02608695652173913,0.025090511071819484,0.0009964454499196453,0
Netherlands,LGBTQ Movies,0.017391304347826087,0.004883388060958154,0.012507916286867933,0
Netherlands,Music & Musicals,0.02608695652173913,0.018060116190957314,0.008026840330781815,0
Netherlands,Romantic Movies,0.034782608695652174,0.03039488086217058,0.004387727833481594,0
Netherlands,Sci-Fi & Fantasy,0.017391304347826087,0.015997305716931885,0.001393998630894202,0
Netherlands,Stand-Up Comedy,0.008695652173913044,0.014481771491117285,-0.005786119317204241,0
Netherlands,TV Action & Adventure,0.008695652173913044,0.008588027279616064,0.00010762489429697909,0
Netherlands,TV Comedies,0.008695652173913044,0.026521848951755495,-0.017826196777842453,0
Netherlands,TV Dramas,0.02608695652173913,0.03586764334427886,-0.009780686822539731,0
Netherlands,TV Horror,0.008695652173913044,0.0036204428727793212,0.005075209301133723,0
Netherlands,Thrillers,0.017391304347826087,0.033931127389071315,-0.016539823041245228,0
New Zealand,Action & Adventure,0.10144927536231885,0.049760040414246025,0.05168923494807282,0
New Zealand,Children & Family Movies,0.028985507246376812,0.035572956133703794,-0.006587448887326982,0
New Zealand,Classic Movies,0.014492753623188406,0.00635682411383346,0.008135929509354947,0
New Zealand,Comedies,0.028985507246376812,0.08339648059274228,-0.054410973346365465,0
New Zealand,Documentaries,0.10144927536231885,0.04698156100025259,0.05446771436206626,0
New Zealand,Docuseries,0.014492753623188406,0.018354803401532373,-0.0038620497783439667,0
New Zealand,Dramas,0.15942028985507245,0.1346720552328029,0.02474823462226955,0
New Zealand,Horror Movies,0.014492753623188406,0.01928096320619685,-0.0047882095830084435,0
New Zealand,Independent Movies,0.043478260869565216,0.043782099856866215,-0.0003038389873009986,0
New Zealand,International Movies,0.13043478260869565,0.14772248884398417,-0.017287706235288525,0
New Zealand,International TV Shows,0.028985507246376812,0.061673823356066346,-0.03268831610968953,0
New Zealand,Kids' TV,0.057971014492753624,0.025090511071819484,0.03288050342093414,0
New Zealand,Reality TV,0.014492753623188406,0.011366506693609498,0.003126246929578908,0
New Zealand,Romantic Movies,0.014492753623188406,0.03039488086217058,-0.015902127238982176,0
New Zealand,Sci-Fi & Fantasy,0.08695652173913043,0.015997305716931885,0.07095921602219854,0
New Zealand,Sports Movies,0.043478260869565216,0.011156015828913025,0.03232224504065219,0
New Zealand,TV Action & Adventure,0.028985507246376812,0.008588027279616064,0.020397479966760747,0
New Zealand,TV Dramas,0.028985507246376812,0.03586764334427886,-0.006882136097902048,0
New Zealand,TV Sci-Fi & Fantasy,0.043478260869565216,0.004251915466868738,0.039226345402696476,0
New Zealand,TV Thrillers,0.014492753623188406,0.0027784794139934328,0.011714274209194974,0
Nicaragua,Documentaries,1.0,0.04698156100025259,0.9530184389997474,0
Nigeria,Action & Adventure,0.0149812734082397,0.049760040414246025,-0.03477876700600632,0
Nigeria,Comedies,0.15355805243445692,0.08339648059274228,0.07016157184171463,0
Nigeria,Crime TV Shows,0.003745318352059925,0.02277511156015829,-0.019029793208098365,0
Nigeria,Documentaries,0.00749063670411985,0.04698156100025259,-0.03949092429613274,0
Nigeria,Dramas,0.2397003745318352,0.1346720552328029,0.10502831929903231,0
Nigeria,Faith & Spirituality,0.003745318352059925,0.0037467373915972047,-1.4190395372795997e-06,0
Nigeria,Horror Movies,0.00749063670411985,0.01928096320619685,-0.011790326502076998,0
Nigeria,Independent Movies,0.026217228464419477,0.043782099856866215,-0.017564871392446738,0
Nigeria,International Movies,0.3295880149812734,0.14772248884398417,0.1818655261372892,0
Nigeria,International TV Shows,0.033707865168539325,0.061673823356066346,-0.02796595818752702,0
Nigeria,Music & Musicals,0.003745318352059925,0.018060116190957314,-0.014314797838897388,0
Nigeria,Romantic Movies,0.0749063670411985,0.03039488086217058,0.04451148617902792,0
Nigeria,Romantic TV Shows,0.00749063670411985,0.016165698408689064,-0.008675061704569213,0
Nigeria,TV Comedies,0.00749063670411985,0.026521848951755495,-0.019031212247635643,0
Nigeria,TV Dramas,0.026217228464419477,0.03586764334427886,-0.009650414879859383,0
Nigeria,Thrillers,0.0599250936329588,0.033931127389071315,0.025993966243887487,0
Norway,Action & Adventure,0.05333333333333334,0.049760040414246025,0.003573292919087312,0
Norway,Children & Family Movies,0.013333333333333334,0.035572956133703794,-0.022239622800370458,0
Norway,Comedies,0.02666666666666667,0.08339648059274228,-0.05672981392607561,0
Norway,Crime TV Shows,0.02666666666666667,0.02277511156015829,0.00389155510650838,0
Norway,Documentaries,0.04,0.04698156100025259,-0.006981561000252587,0
Norway,Docuseries,0.013333333333333334,0.018354803401532373,-0.0050214700681990385,0
Norway,Dramas,0.17333333333333334,0.1346720552328029,0.03866127810053044,0
Norway,Horror Movies,0.02666666666666667,0.01928096320619685,0.007385703460469819,0
Norway,Independent Movies,0.02666666666666667,0.043782099856866215,-0.017115433190199546,0
Norway,International Movies,0.21333333333333335,0.14772248884398417,0.06561084448934917,0
Norway,International TV Shows,0.10666666666666667,0.061673823356066346,0.04499284331060033,0
Norway,Romantic Movies,0.013333333333333334,0.03039488086217058,-0.017061547528837248,0
Norway,Romantic TV Shows,0.013333333333333334,0.016165698408689064,-0.0028323650753557302,0
Norway,Science & Nature TV,0.013333333333333334,0.004546602677443799,0.008786730655889535,0
Norway,TV Action & Adventure,0.013333333333333334,0.008588027279616064,0.00474530605371727,0
Norway,TV Comedies,0.04,0.026521848951755495,0.013478151048244506,0
Norway,TV Dramas,0.06666666666666667,0.03586764334427886,0.030799023322387806,0
Norway,TV Horror,0.013333333333333334,0.0036204428727793212,0.009712890460554013,0
Norway,TV Mysteries,0.013333333333333334,0.0047570935421402715,0.008576239791193062,0
Norway,TV Thrillers,0.02666666666666667,0.0027784794139934328,0.023888187252673235,0
Norway,Thrillers,0.06666666666666667,0.033931127389071315,0.03273553927759535,0
Pakistan,Action & Adventure,0.030303030303030304,0.049760040414246025,-0.01945701011121572,0
Pakistan,Children & Family Movies,0.015151515151515152,0.035572956133703794,-0.020421440982188642,0
Pakistan,Comedies,0.10606060606060606,0.08339648059274228,0.022664125467863783,0
Pakistan,Crime TV Shows,0.015151515151515152,0.02277511156015829,-0.0076235964086431365,0
Pakistan,Dramas,0.19696969696969696,0.1346720552328029,0.06229764173689406,0
Pakistan,Horror Movies,0.015151515151515152,0.01928096320619685,-0.0041294480546816975,0
Pakistan,Independent Movies,0.06060606060606061,0.043782099856866215,0.016823960749194393,0
Pakistan,International Movies,0.2878787878787879,0.14772248884398417,0.14015629903480373,0
Pakistan,International TV Shows,0.06060606060606061,0.061673823356066346,-0.001067762750005738,0
Pakistan,Music & Musicals,0.045454545454545456,0.018060116190957314,0.027394429263588142,0
Pakistan,Romantic Movies,0.06060606060606061,0.03039488086217058,0.030211179743890027,0
Pakistan,Romantic TV Shows,0.06060606060606061,0.016165698408689064,0.04444036219737155,0
Pakistan,TV Dramas,0.045454545454545456,0.03586764334427886,0.009586902110266596,0
Palestine,Documentaries,0.5,0.04698156100025259,0.4530184389997474,0
Palestine,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Panama,Documentaries,0.5,0.04698156100025259,0.4530184389997474,0
Panama,Sports Movies,0.5,0.011156015828913025,0.488843984171087,0
Paraguay,Action & Adventure,0.5,0.049760040414246025,0.45023995958575397,0
Paraguay,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Peru,Comedies,0.13636363636363635,0.08339648059274228,0.05296715577089407,0
Peru,Documentaries,0.18181818181818182,0.04698156100025259,0.13483662081792924,0
Peru,Dramas,0.09090909090909091,0.1346720552328029,-0.04376296432371199,0
Peru,Horror Movies,0.045454545454545456,0.01928096320619685,0.026173582248348606,0
Peru,International Movies,0.45454545454545453,0.14772248884398417,0.3068229657014704,0
Peru,Romantic Movies,0.045454545454545456,0.03039488086217058,0.015059664592374875,0
Peru,Sports Movies,0.045454545454545456,0.011156015828913025,0.03429852962563243,0
Philippines,Action & Adventure,0.022321428571428572,0.049760040414246025,-0.027438611842817453,0
Philippines,Anime Series,0.004464285714285714,0.008082849204344532,-0.003618563490058818,0
Philippines,Children & Family Movies,0.008928571428571428,0.035572956133703794,-0.026644384705132366,0
Philippines,Comedies,0.125,0.08339648059274228,0.04160351940725772,0
Philippines,Crime TV Shows,0.004464285714285714,0.02277511156015829,-0.018310825845872576,0
Philippines,Documentaries,0.004464285714285714,0.04698156100025259,-0.042517275285966875,0
Philippines,Dramas,0.22321428571428573,0.1346720552328029,0.08854223048148283,0
Philippines,Horror Movies,0.017857142857142856,0.01928096320619685,-0.0014238203490539933,0
Philippines,Independent Movies,0.013392857142857142,0.043782099856866215,-0.03038924271400907,0
Philippines,International Movies,0.35267857142857145,0.14772248884398417,0.20495608258458728,0
Philippines,International TV Shows,0.008928571428571428,0.061673823356066346,-0.05274525192749492,0
Philippines,LGBTQ Movies,0.017857142857142856,0.004883388060958154,0.012973754796184702,0
Philippines,Music & Musicals,0.004464285714285714,0.018060116190957314,-0.0135958304766716,0
Philippines,Romantic Movies,0.15625,0.03039488086217058,0.12585511913782943,0
Philippines,Romantic TV Shows,0.004464285714285714,0.016165698408689064,-0.01170141269440335,0
Philippines,Sports Movies,0.004464285714285714,0.011156015828913025,-0.006691730114627311,0
Philippines,TV Comedies,0.004464285714285714,0.026521848951755495,-0.022057563237469782,0
Philippines,TV Dramas,0.004464285714285714,0.03586764334427886,-0.03140335762999315,0
Philippines,TV Horror,0.004464285714285714,0.0036204428727793212,0.0008438428415063928,0
Philippines,Thrillers,0.013392857142857142,0.033931127389071315,-0.02053827024621417,0
Poland,Action & Adventure,0.02857142857142857,0.049760040414246025,-0.021188611842817454,0
Poland,Classic Movies,0.009523809523809525,0.00635682411383346,0.003166985409976065,0
Poland,Comedies,0.05714285714285714,0.08339648059274228,-0.02625362344988514,0
Poland,Crime TV Shows,0.05714285714285714,0.02277511156015829,0.03436774558269885,0
Poland,Cult Movies,0.009523809523809525,0.003915130083354383,0.005608679440455142,0
Poland,Documentaries,0.009523809523809525,0.04698156100025259,-0.03745775147644306,0
Poland,Docuseries,0.009523809523809525,0.018354803401532373,-0.008830993877722848,0
Poland,Dramas,0.22857142857142856,0.1346720552328029,0.09389937333862566,0
Poland,Horror Movies,0.01904761904761905,0.01928096320619685,-0.0002333441585778001,0
Poland,Independent Movies,0.047619047619047616,0.043782099856866215,0.0038369477621814016,0
Poland,International Movies,0.23809523809523808,0.14772248884398417,0.09037274925125391,0
Poland,International TV Shows,0.08571428571428572,0.061673823356066346,0.02404046235821937,0
Poland,Romantic Movies,0.0380952380952381,0.03039488086217058,0.007700357233067518,0
Poland,Sci-Fi & Fantasy,0.009523809523809525,0.015997305716931885,-0.006473496193122361,0
Poland,TV Action & Adventure,0.009523809523809525,0.008588027279616064,0.0009357822441934602,0
Poland,TV Comedies,0.009523809523809525,0.026521848951755495,-0.01699803942794597,0
Poland,TV Dramas,0.0761904761904762,0.03586764334427886,0.04032283284619734,0
Poland,Thrillers,0.05714285714285714,0.033931127389071315,0.023211729753785826,0
"Poland,",Classic Movies,0.3333333333333333,0.00635682411383346,0.32697650921949983,0
"Poland,",Dramas,0.3333333333333333,0.1346720552328029,0.19866127810053041,0
"Poland,",International Movies,0.3333333333333333,0.14772248884398417,0.18561084448934914,0
Portugal,Comedies,0.11764705882352941,0.08339648059274228,0.03425057823078713,0
Portugal,Dramas,0.29411764705882354,0.1346720552328029,0.15944559182602064,0
Portugal,Faith & Spirituality,0.058823529411764705,0.0037467373915972047,0.0550767920201675,0
Portugal,Independent Movies,0.11764705882352941,0.043782099856866215,0.0738649589666632,0
Portugal,International Movies,0.23529411764705882,0.14772248884398417,0.08757162880307465,0
Portugal,LGBTQ Movies,0.058823529411764705,0.004883388060958154,0.05394014135080655,0
Portugal,Romantic Movies,0.058823529411764705,0.03039488086217058,0.028428648549594124,0
Portugal,Sports Movies,0.058823529411764705,0.011156015828913025,0.04766751358285168,0
Puerto Rico,Crime TV Shows,0.3333333333333333,0.02277511156015829,0.31055822177317505,0
Puerto Rico,International TV Shows,0.3333333333333333,0.061673823356066346,0.27165950997726696,0
Puerto Rico,Spanish-Language TV Shows,0.3333333333333333,0.008503830933737477,0.32482950239959585,0
Qatar,Children & Family Movies,0.037037037037037035,0.035572956133703794,0.001464080903333241,0
Qatar,Comedies,0.07407407407407407,0.08339648059274228,-0.009322406518668211,0
Qatar,Documentaries,0.037037037037037035,0.04698156100025259,-0.009944523963215553,0
Qatar,Dramas,0.25925925925925924,0.1346720552328029,0.12458720402645634,0
Qatar,Horror Movies,0.037037037037037035,0.01928096320619685,0.017756073830840186,0
Qatar,Independent Movies,0.14814814814814814,0.043782099856866215,0.10436604829128193,0
Qatar,International Movies,0.3333333333333333,0.14772248884398417,0.18561084448934914,0
Qatar,Thrillers,0.07407407407407407,0.033931127389071315,0.040142946685002755,0
Romania,Children & Family Movies,0.027777777777777776,0.035572956133703794,-0.007795178355926018,0
Romania,Comedies,0.1388888888888889,0.08339648059274228,0.055492408296146614,0
Romania,Documentaries,0.027777777777777776,0.04698156100025259,-0.01920378322247481,0
Romania,Dramas,0.25,0.1346720552328029,0.1153279447671971,0
Romania,International Movies,0.3055555555555556,0.14772248884398417,0.1578330667115714,0
Romania,Music & Musicals,0.05555555555555555,0.018060116190957314,0.03749543936459824,0
Romania,Romantic Movies,0.08333333333333333,0.03039488086217058,0.052938452471162745,0
Romania,Sci-Fi & Fantasy,0.027777777777777776,0.015997305716931885,0.011780472060845891,0
Romania,Thrillers,0.08333333333333333,0.033931127389071315,0.04940220594426201,0
Russia,Action & Adventure,0.06779661016949153,0.049760040414246025,0.0180365697552455,0
Russia,Children & Family Movies,0.03389830508474576,0.035572956133703794,-0.0016746510489580313,0
Russia,Comedies,0.01694915254237288,0.08339648059274228,-0.0664473280503694,0
Russia,Crime TV Shows,0.1016949152542373,0.02277511156015829,0.078919803694079,0
Russia,Documentaries,0.03389830508474576,0.04698156100025259,-0.013083255915506825,0
Russia,Docuseries,0.01694915254237288,0.018354803401532373,-0.0014056508591594914,0
Russia,Dramas,0.05084745762711865,0.1346720552328029,-0.08382459760568425,0
Russia,Horror Movies,0.01694915254237288,0.01928096320619685,-0.002331810663823968,0
Russia,International Movies,0.1016949152542373,0.14772248884398417,-0.04602757358974688,0
Russia,International TV Shows,0.1694915254237288,0.061673823356066346,0.10781770206766246,0
Russia,Kids' TV,0.1016949152542373,0.025090511071819484,0.07660440418241782,0
Russia,Korean TV Shows,0.01694915254237288,0.006567314978529932,0.01038183756384295,0
Russia,Romantic TV Shows,0.01694915254237288,0.016165698408689064,0.0007834541336838169,0
